LIDNUM	LAT	LONG	MAX_AGE	MIN_AGE	BFA_MAX	BFA_MIN	COUNTRY	ORDER	FAMILY	SUBFAMILY	GENUS	SPECIES	TCRWNHT	CROWNTYP	DIET_1	SVLENGTH	BODYMASS	GENUSSPECIES	HYP	TIME_UNIT	MEAN_AGE_COMPUTED	MEAN_AGE	LOCALITY
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Artiodactyla	Merycoidodontidae	Bathygeniinae	Bathygenys	alpha	bra	L2220	p	NA	NA	Bathygenysalpha	1	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Artiodactyla	Merycoidodontidae	Leptaucheniinae	Leptauchenia	platyceps	hyp	L2220	p	NA	NA	Leptaucheniaplatyceps	3	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Artiodactyla	Merycoidodontidae	Miniochoerinae	Prodesmatochoerus	macrorhinus	bra	L2220	p	NA	NA	Prodesmatochoerusmacrorhinus	1	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Artiodactyla	Protoceratidae	Leptotragulidae	Poabromylus	kayi	bra	L2220	p	NA	NA	Poabromyluskayi	1	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Artiodactyla	Protoceratidae	Leptotragulidae	Poabromylus	minor	bra	L2220	p	NA	NA	Poabromylusminor	1	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Artiodactyla	Protoceratidae	Protoceratinae	Pseudoprotoceras	longinaris	bra	L2220	p	NA	NA	Pseudoprotoceraslonginaris	1	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Artiodactyla	Leptomerycidae	NA	Leptomeryx	yoderi	bra	L2220	p	NA	NA	Leptomeryxyoderi	1	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Perissodactyla	Equidae	Anchitheriinae	Mesohippus	celer	bra	L2212	p	NA	NA	Mesohippusceler	1	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Perissodactyla	Hyracodontidae	NA	Hyracodon	primus	mes	L2212	p	NA	NA	Hyracodonprimus	2	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Perissodactyla	Hyracodontidae	NA	Hyracodon	petersoni	mes	L2212	p	NA	NA	Hyracodonpetersoni	2	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Perissodactyla	Hyracodontidae	NA	Hyracodon	priscidens	mes	L2212	p	NA	NA	Hyracodonpriscidens	2	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Perissodactyla	Rhinocerotidae	Teletaceriidae	Penetrigonias	hudsoni	bra	L2212	p	NA	NA	Penetrigoniashudsoni	1	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Perissodactyla	Rhinocerotidae	Teletaceriidae	Penetrigonias	dakotensis	bra	L2212	p	NA	NA	Penetrigoniasdakotensis	1	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Perissodactyla	Rhinocerotidae	Teletaceriidae	Trigonias	osborni	bra	L2212	p	NA	NA	Trigoniasosborni	1	Chadronian-2	36.1	36.1	10293
10293	42.09	-104.36	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Subhyracodon	mitis	bra	L2212	p	NA	NA	Subhyracodonmitis	1	Chadronian-2	36.1	36.1	10293
10297	41.14555	-104.801944	35.7	34.7	Chadronian-3	Chadronian-3	United States of America	Artiodactyla	Merycoidodontidae	Miniochoerinae	Prodesmatochoerus	natronensis	bra	L2220	p	NA	NA	Prodesmatochoerusnatronensis	1	Chadronian-3	35.2	35.2	10297
10297	41.14555	-104.801944	35.7	34.7	Chadronian-3	Chadronian-3	United States of America	Artiodactyla	Camelidae	Poebrotheriinae	Poebrotherium	NA	bra	L2220	p	NA	NA	NA	1	Chadronian-3	35.2	35.2	10297
10297	41.14555	-104.801944	35.7	34.7	Chadronian-3	Chadronian-3	United States of America	Artiodactyla	Leptomerycidae	NA	Leptomeryx	NA	bra	L2220	p	NA	NA	NA	1	Chadronian-3	35.2	35.2	10297
10297	41.14555	-104.801944	35.7	34.7	Chadronian-3	Chadronian-3	United States of America	Perissodactyla	Equidae	Anchitheriinae	Mesohippus	bairdii	bra	L2212	p	NA	NA	Mesohippusbairdii	1	Chadronian-3	35.2	35.2	10297
10297	41.14555	-104.801944	35.7	34.7	Chadronian-3	Chadronian-3	United States of America	Perissodactyla	Hyracodontidae	NA	Hyracodon	NA	mes	L2212	p	NA	NA	NA	2	Chadronian-3	35.2	35.2	10297
10299	43.92	-110.57	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Artiodactyla	Merycoidodontidae	Miniochoerinae	Prodesmatochoerus	macrorhinus	bra	L2220	p	NA	NA	Prodesmatochoerusmacrorhinus	1	Chadronian-2	36.1	36.1	10299
10299	43.92	-110.57	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Artiodactyla	Camelidae	Poebrotheriinae	Poebrotherium	NA	bra	L2220	p	NA	NA	NA	1	Chadronian-2	36.1	36.1	10299
10299	43.92	-110.57	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Artiodactyla	Leptomerycidae	NA	Leptomeryx	NA	bra	L2220	p	NA	NA	NA	1	Chadronian-2	36.1	36.1	10299
10299	43.92	-110.57	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Perissodactyla	Equidae	Anchitheriinae	Mesohippus	bairdii	bra	L2212	p	NA	NA	Mesohippusbairdii	1	Chadronian-2	36.1	36.1	10299
10299	43.92	-110.57	36.5	35.7	Chadronian-2	Chadronian-2	United States of America	Perissodactyla	Hyracodontidae	NA	Hyracodon	NA	mes	L2212	p	NA	NA	NA	2	Chadronian-2	36.1	36.1	10299
10300	43.938333	-110.55	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Merycochoerus	pinensis	bra	L2220	p	NA	NA	Merycochoeruspinensis	1	Arikareean-2	25.55	25.55	10300
10301	43.93333333	-110.55	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	arenarum	mes	L2220	p	NA	40500	Merychyusarenarum	2	Arikareean-4	19.15	19.15	10301
10302	43.931944	-110.553889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Merycochoerus	magnus	bra	L2220	p	NA	NA	Merycochoerusmagnus	1	Hemingfordian-1	18.15	18.15	10302
10302	43.931944	-110.553889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	arenarum	mes	L2220	p	NA	40500	Merychyusarenarum	2	Hemingfordian-1	18.15	18.15	10302
10302	43.931944	-110.553889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Artiodactyla	Camelidae	NA	Oxydactylus	NA	bra	L2220	p	NA	NA	NA	1	Hemingfordian-1	18.15	18.15	10302
10302	43.931944	-110.553889	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Desmatippus	tyleri	mes	L2212	p	NA	NA	Desmatippustyleri	2	Hemingfordian-1	18.15	18.15	10302
10303	43.76166667	-110.5552778	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Artiodactyla	Camelidae	Camelinae	Aepycamelus	NA	mes	L2220	p	NA	NA	NA	2	Barstovian-2	13.65	13.65	10303
10303	43.76166667	-110.5552778	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Merycodus	NA	hyp	L2220	p	NA	NA	NA	3	Barstovian-2	13.65	13.65	10303
10303	43.76166667	-110.5552778	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	NA	mes	L2323	p	NA	NA	NA	2	Barstovian-2	13.65	13.65	10303
10306	44.117778	-107.116667	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Merycoides	pariogonus	bra	L2220	p	NA	NA	Merycoidespariogonus	1	Arikareean-1	29.05	29.05	10306
10306	44.117778	-107.116667	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Camelidae	Stenomylinae	Miotylopus	leonardi	hyp	L2220	p	NA	NA	Miotylopusleonardi	3	Arikareean-1	29.05	29.05	10306
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Agriochoeridae	Agriochoerinae	Agriochoerus	gaudryi	bra	L2220	p	NA	NA	Agriochoerusgaudryi	1	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Merycoidodontidae	Leptaucheniinae	Leptauchenia	major	hyp	L2220	p	NA	NA	Leptaucheniamajor	3	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Merycoidodontidae	Leptaucheniinae	Leptauchenia	loganensis	hyp	L2220	p	NA	NA	Leptauchenialoganensis	3	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Merycoidodontidae	Leptaucheniinae	Sespia	nitida	hyp	L2220	p	NA	NA	Sespianitida	3	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Eporeodon	minor	bra	L2220	p	NA	NA	Eporeodonminor	1	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Eporeodon	latidens	bra	L2220	p	NA	NA	Eporeodonlatidens	1	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Merycochoerus	superbus	bra	L2220	p	NA	368000	Merycochoerussuperbus	1	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Merycoides	relictus	bra	L2220	p	NA	NA	Merycoidesrelictus	1	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Camelidae	Stenomylinae	Pseudolabis	dakotensis	mes	L2220	p	NA	NA	Pseudolabisdakotensis	2	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Camelidae	Stenomylinae	Miotylopus	gibbi	hyp	L2220	p	NA	NA	Miotylopusgibbi	3	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Camelidae	Stenomylinae	Miotylopus	leonardi	hyp	L2220	p	NA	NA	Miotylopusleonardi	3	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Camelidae	Stenomylinae	Miotylopus	taylori	hyp	L2220	p	NA	51100	Miotylopustaylori	3	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Hypertragulidae	NA	Hypertragulus	NA	bra	L3220	p	NA	NA	NA	1	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Hypertragulidae	NA	Hypisodus	NA	mes	L3220	p	NA	700	NA	2	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Artiodactyla	Hypertragulidae	NA	Nanotragulus	NA	bra	L3220	p	NA	NA	NA	1	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	armatum	bra	L2212	p	NA	NA	Diceratheriumarmatum	1	Arikareean-1	29.05	29.05	10307
10307	42.671944	-104.755556	30	28.1	Arikareean-1	Arikareean-1	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	annectens	bra	L2212	p	NA	NA	Diceratheriumannectens	1	Arikareean-1	29.05	29.05	10307
10309	41.6625	-104.259722	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Agriochoeridae	Agriochoerinae	Agriochoerus	NA	bra	L2220	p	NA	NA	NA	1	Arikareean-2	25.55	25.55	10309
10309	41.6625	-104.259722	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Eporeodon	latidens	bra	L2220	p	NA	NA	Eporeodonlatidens	1	Arikareean-2	25.55	25.55	10309
10309	41.6625	-104.259722	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Merycochoerus	pinensis	bra	L2220	p	NA	NA	Merycochoeruspinensis	1	Arikareean-2	25.55	25.55	10309
10309	41.6625	-104.259722	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Merycoides	pariogonus	bra	L2220	p	NA	NA	Merycoidespariogonus	1	Arikareean-2	25.55	25.55	10309
10309	41.6625	-104.259722	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Camelidae	Stenomylinae	Stenomylus	hitchcocki	hyp	L2220	p	NA	61000	Stenomylushitchcocki	3	Arikareean-2	25.55	25.55	10309
10311	41.692778	-104.205833	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Artiodactyla	Dromomerycidae	Dromomerycinae	Dromomeryx	NA	bra	L2220	p	NA	NA	NA	1	Barstovian-2	13.65	13.65	10311
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Leptaucheniinae	Leptauchenia	brevifacies	hyp	L2220	p	NA	32400	Leptaucheniabrevifacies	3	Arikareean-2	25.55	25.55	10312
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Leptaucheniinae	Sespia	nitida	hyp	L2220	p	NA	NA	Sespianitida	3	Arikareean-2	25.55	25.55	10312
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Eporeodon	minor	bra	L2220	p	NA	NA	Eporeodonminor	1	Arikareean-2	25.55	25.55	10312
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Eporeodon	latidens	bra	L2220	p	NA	NA	Eporeodonlatidens	1	Arikareean-2	25.55	25.55	10312
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Merycochoerus	pinensis	bra	L2220	p	NA	NA	Merycochoeruspinensis	1	Arikareean-2	25.55	25.55	10312
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Merycoides	pariogonus	bra	L2220	p	NA	NA	Merycoidespariogonus	1	Arikareean-2	25.55	25.55	10312
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Camelidae	Stenomylinae	Pseudolabis	dakotensis	mes	L2220	p	NA	NA	Pseudolabisdakotensis	2	Arikareean-2	25.55	25.55	10312
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Camelidae	Stenomylinae	Miotylopus	gibbi	hyp	L2220	p	NA	NA	Miotylopusgibbi	3	Arikareean-2	25.55	25.55	10312
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Camelidae	Stenomylinae	Miotylopus	leonardi	hyp	L2220	p	NA	NA	Miotylopusleonardi	3	Arikareean-2	25.55	25.55	10312
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Camelidae	Stenomylinae	Miotylopus	taylori	hyp	L2220	p	NA	51100	Miotylopustaylori	3	Arikareean-2	25.55	25.55	10312
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Camelidae	Stenomylinae	Stenomylus	NA	hyp	L2220	p	NA	NA	NA	3	Arikareean-2	25.55	25.55	10312
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Artiodactyla	Hypertragulidae	NA	Nanotragulus	NA	bra	L3220	p	NA	NA	NA	1	Arikareean-2	25.55	25.55	10312
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	armatum	bra	L2212	p	NA	NA	Diceratheriumarmatum	1	Arikareean-2	25.55	25.55	10312
10312	42.6525	-104.823611	28.1	23	Arikareean-2	Arikareean-2	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	annectens	bra	L2212	p	NA	NA	Diceratheriumannectens	1	Arikareean-2	25.55	25.55	10312
10313	41.691389	-104.743611	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Merycoidodontidae	Merycochoerinae	Merycochoerus	vantasselensis	bra	L2220	p	NA	NA	Merycochoerusvantasselensis	1	Arikareean-4	19.15	19.15	10313
10313	41.691389	-104.743611	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Merycoides	harrisonensis	bra	L2220	p	NA	NA	Merycoidesharrisonensis	1	Arikareean-4	19.15	19.15	10313
10313	41.691389	-104.743611	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Hypsiops	breviceps	bra	L2220	p	NA	NA	Hypsiopsbreviceps	1	Arikareean-4	19.15	19.15	10313
10313	41.691389	-104.743611	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Merycoidodontidae	Phenacocoelinae	Oreodontoides	oregonensis	bra	L2220	p	NA	NA	Oreodontoidesoregonensis	1	Arikareean-4	19.15	19.15	10313
10313	41.691389	-104.743611	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	crabilli	mes	L2220	p	NA	NA	Merychyuscrabilli	2	Arikareean-4	19.15	19.15	10313
10313	41.691389	-104.743611	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Camelidae	Stenomylinae	Stenomylus	gracilis	hyp	L2220	p	NA	NA	Stenomylusgracilis	3	Arikareean-4	19.15	19.15	10313
10313	41.691389	-104.743611	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Camelidae	Protolabinae	Tanymykter	brachyodontus	mes	L2220	p	NA	NA	Tanymykterbrachyodontus	2	Arikareean-4	19.15	19.15	10313
10313	41.691389	-104.743611	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Camelidae	Protolabinae	Michenia	NA	mes	L2220	p	NA	NA	NA	2	Arikareean-4	19.15	19.15	10313
10313	41.691389	-104.743611	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Camelidae	NA	Oxydactylus	longipes	bra	L2220	p	NA	NA	Oxydactyluslongipes	1	Arikareean-4	19.15	19.15	10313
10313	41.691389	-104.743611	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Artiodactyla	Camelidae	NA	Oxydactylus	lulli	bra	L2220	p	NA	NA	Oxydactyluslulli	1	Arikareean-4	19.15	19.15	10313
10313	41.691389	-104.743611	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Perissodactyla	Equidae	Anchitheriinae	Parahippus	wyomingensis	mes	L2212	p	NA	NA	Parahippuswyomingensis	2	Arikareean-4	19.15	19.15	10313
10313	41.691389	-104.743611	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	armatum	bra	L2212	p	NA	NA	Diceratheriumarmatum	1	Arikareean-4	19.15	19.15	10313
10313	41.691389	-104.743611	19.5	18.8	Arikareean-4	Arikareean-4	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	annectens	bra	L2212	p	NA	NA	Diceratheriumannectens	1	Arikareean-4	19.15	19.15	10313
